0:45:09.870945,0,0,23203653
1:02:18.516293,10,10,23202051
1:19:23.292969,20,20,23200476
1:35:37.699887,30,30,23198870
1:52:22.016505,40,40,23197258
2:10:05.348384,50,50,23195687
2:28:04.642540,60,100,23188186
2:46:44.069671,70,150,23181679
3:05:40.742304,80,200,23177302
3:25:45.263730,90,250,23172629
3:48:57.476790,100,300,23168003
4:11:36.704616,110,550,23147374
4:30:55.434086,120,800,23128072
4:50:10.526915,130,1050,23110187
5:08:20.058850,140,1300,23093076
5:26:20.858268,150,1550,23074485
5:44:04.402684,160,2050,23042981
6:01:45.742216,170,2550,23011538
6:18:45.408504,180,3050,22982715
6:44:40.224336,190,3550,22953786
7:11:44.650271,200,4050,22927238
7:33:57.693547,210,5050,22881202
7:43:38.676059,220,6050,22838506
7:48:21.394713,230,7050,22797267
7:51:33.118052,240,8050,22763782
7:54:21.248281,250,9050,22732702
0:02:43.524097,0,0,23203653
0:16:23.070029,10,10,23202045
0:30:11.420057,20,20,23200479
0:44:20.883841,30,30,23198870
0:58:43.146831,40,40,23197263
1:13:49.358038,50,50,23195682
1:29:12.215065,60,100,23188497
1:44:47.367881,70,150,23181797
2:00:36.344525,80,200,23176993
2:16:26.403008,90,250,23172335
2:32:09.888093,100,300,23167843
2:48:34.921519,110,550,23147635
3:04:41.337422,120,800,23129204
3:21:09.006369,130,1050,23111910
3:37:31.465130,140,1300,23095398
3:53:46.225283,150,1550,23077707
4:09:41.678859,160,2050,23044181
4:25:29.629884,170,2550,23012255
4:41:59.199953,180,3050,22982793
5:04:40.503124,190,3550,22954398
5:37:52.275162,200,4050,22927778
6:02:52.866157,210,5050,22881373
6:16:18.317175,220,6050,22838727
6:21:07.232989,230,7050,22799557
6:23:48.493194,240,8050,22764907
6:25:46.297721,250,9050,22733302
