0:45:39.165540,0,0,23203653
1:02:41.592306,10,10,23202051
1:19:32.354045,20,20,23200476
1:35:44.947648,30,30,23198870
1:52:37.453190,40,40,23197258
2:10:42.524850,50,50,23195687
2:28:54.654735,60,100,23188186
2:47:46.077953,70,150,23181679
3:06:37.613191,80,200,23177302
3:27:13.123008,90,250,23172629
3:50:45.422562,100,300,23168003
4:13:17.296107,110,550,23147374
4:32:32.888027,120,800,23128072
4:51:43.736623,130,1050,23110187
5:09:53.244555,140,1300,23093076
5:27:55.305689,150,1550,23074485
5:46:08.343734,160,2050,23042981
6:04:08.973620,170,2550,23011538
6:21:17.832006,180,3050,22982715
6:47:49.426234,190,3550,22953786
7:14:56.713666,200,4050,22927238
7:36:54.476784,210,5050,22881202
7:47:26.431660,220,6050,22838506
7:52:57.631248,230,7050,22797267
7:56:07.569267,240,8050,22763782
7:58:00.034821,250,9050,22732702
0:02:37.582641,0,0,23203653
0:16:11.702985,10,10,23202045
0:29:48.378840,20,20,23200479
0:44:04.060745,30,30,23198870
0:58:13.423256,40,40,23197263
1:13:09.659675,50,50,23195682
1:28:11.197850,60,100,23188497
1:43:40.465838,70,150,23181797
1:59:11.312956,80,200,23176993
2:14:49.768934,90,250,23172335
2:30:37.705775,100,300,23167843
2:46:51.039932,110,550,23147635
3:03:10.711740,120,800,23129204
3:19:20.010782,130,1050,23111910
3:35:17.456866,140,1300,23095398
3:51:29.929763,150,1550,23077707
4:07:03.785672,160,2050,23044181
4:22:49.426975,170,2550,23012255
4:39:15.966782,180,3050,22982793
5:02:48.710358,190,3550,22954398
5:36:21.305720,200,4050,22927778
5:59:53.954177,210,5050,22881373
6:12:33.148394,220,6050,22838727
6:17:45.883059,230,7050,22799557
6:20:23.600080,240,8050,22764907
6:22:29.884909,250,9050,22733302
