0:48:55.724589,0,0,23203653
1:06:42.410165,10,500,23177525
1:27:27.527037,20,1000,23151288
1:55:37.798982,30,1500,23127151
2:53:28.376162,40,2000,23101316
3:39:09.139345,50,2500,23076814
4:03:20.879955,60,3000,23050839
4:18:31.844723,70,3500,23026210
4:27:44.708187,80,4000,23001769
4:33:14.862090,90,4500,22977585
4:36:57.802189,100,5000,22951864
4:39:49.814858,110,5500,22928384
4:42:11.997793,120,6000,22903219
4:44:20.584846,130,6500,22878041
4:46:19.193647,140,7000,22852938
4:48:13.692728,150,7500,22826491
4:50:08.906936,160,8000,22800769
4:51:58.899728,170,8500,22775828
4:53:47.052194,180,9000,22750451
4:55:34.580553,190,9500,22724205
0:02:30.597347,0,0,23203653
0:17:15.622068,10,500,23177811
0:33:47.411856,20,1000,23152582
0:51:29.065117,30,1500,23127581
1:11:40.670021,40,2000,23103178
1:43:54.619157,50,2500,23079301
2:13:56.498550,60,3000,23054167
2:32:40.726153,70,3500,23029288
2:45:08.425109,80,4000,23004485
2:54:48.606493,90,4500,22980074
3:00:58.653589,100,5000,22954101
3:05:44.507010,110,5500,22928274
3:09:51.502746,120,6000,22902141
3:13:48.898877,130,6500,22876557
3:17:36.855108,140,7000,22851585
3:20:02.532063,150,7500,22826914
3:22:21.188149,160,8000,22800242
3:24:36.896252,170,8500,22774625
3:26:51.827812,180,9000,22748510
3:29:07.638390,190,9500,22722401
