0:45:37.808305,0,0,23203653
1:02:12.353222,10,10,23202051
1:18:50.818823,20,20,23200476
1:34:54.035296,30,30,23198870
1:51:24.394988,40,40,23197258
2:08:48.614044,50,50,23195687
2:26:51.499323,60,100,23188186
2:45:30.130817,70,150,23181679
3:04:10.501115,80,200,23177302
3:23:57.715034,90,250,23172629
3:46:24.994782,100,300,23168003
4:08:54.982499,110,550,23147374
4:28:14.635625,120,800,23128072
4:47:31.186213,130,1050,23110187
5:05:26.775724,140,1300,23093076
5:23:27.667656,150,1550,23074485
5:41:38.776364,160,2050,23042981
5:59:30.688237,170,2550,23011538
6:16:57.761287,180,3050,22982715
6:44:02.470772,190,3550,22953786
7:11:46.522098,200,4050,22927238
7:33:34.398495,210,5050,22881202
7:44:10.490591,220,6050,22838506
7:50:26.610988,230,7050,22797267
7:55:08.506497,240,8050,22763782
7:57:54.501859,250,9050,22732702
0:02:39.212290,0,0,23203653
0:16:11.947016,10,10,23202045
0:29:51.686932,20,20,23200479
0:43:52.530942,30,30,23198870
0:57:49.130235,40,40,23197263
1:12:32.556416,50,50,23195682
1:27:27.934561,60,100,23188497
1:42:55.247766,70,150,23181797
1:58:17.544985,80,200,23176993
2:13:42.877380,90,250,23172335
2:29:24.138862,100,300,23167843
2:45:01.896817,110,550,23147635
3:00:37.814674,120,800,23129204
3:16:12.026576,130,1050,23111910
3:31:44.232662,140,1300,23095398
3:47:25.042990,150,1550,23077707
4:02:43.308952,160,2050,23044181
4:18:36.979932,170,2550,23012255
4:35:39.173206,180,3050,22982793
5:00:45.483448,190,3550,22954398
5:32:42.355764,200,4050,22927778
5:53:42.439986,210,5050,22881373
6:04:20.088118,220,6050,22838727
6:09:21.373279,230,7050,22799557
6:12:23.853924,240,8050,22764907
6:14:42.441624,250,9050,22733302
