0:47:24.642129,0,0,23203653,Bus Route
1:04:14.764739,10,10,23202626,Bus Route
1:20:44.271736,20,20,23202341,Bus Route
1:36:48.858862,30,50,23200458,Bus Route
1:52:57.684732,40,100,23197483,Bus Route
2:08:39.264326,50,150,23194552,Bus Route
2:24:36.349136,60,250,23189348,Bus Route
2:40:57.645691,70,350,23184744,Bus Route
2:56:42.529863,80,525,23177068,Bus Route
3:11:56.441606,90,775,23164523,Bus Route
3:27:18.964857,100,1025,23153416,Bus Route
3:42:21.736646,110,1525,23131801,Bus Route
3:56:38.428353,120,2025,23112863,Bus Route
4:11:29.272049,130,2525,23095773,Bus Route
4:30:35.095452,140,3025,23078722,Bus Route
4:45:45.318547,150,3525,23062592,Bus Route
5:26:37.171946,160,4525,23031439,Bus Route
6:03:57.034172,170,5525,23006319,Bus Route
6:21:33.254865,0,0,23203653,Frequent Bus Route
6:36:21.083032,10,10,23202148,Frequent Bus Route
6:51:26.435273,20,20,23200841,Frequent Bus Route
7:06:02.667907,30,50,23197567,Frequent Bus Route
7:20:49.613421,40,100,23192373,Frequent Bus Route
7:35:31.798099,50,150,23187640,Frequent Bus Route
7:50:14.016283,60,250,23178245,Frequent Bus Route
8:05:09.959875,70,350,23168486,Frequent Bus Route
8:20:01.719732,80,525,23153476,Frequent Bus Route
8:34:28.327179,90,775,23132294,Frequent Bus Route
8:48:52.849261,100,1025,23111957,Frequent Bus Route
9:02:50.408613,110,1525,23075804,Frequent Bus Route
9:25:19.186603,120,2025,23044750,Frequent Bus Route
9:55:14.618905,130,2525,23018304,Frequent Bus Route
0:02:22.380721,0,0,23203653,Inner Subway Station
0:15:19.672559,10,10,23202045,Inner Subway Station
0:28:43.565616,20,20,23200479,Inner Subway Station
0:42:47.811807,30,50,23195688,Inner Subway Station
0:56:00.031235,0,0,23203653,Outer Subway Station
1:09:16.739465,10,10,23202086,Outer Subway Station
1:22:35.561742,20,20,23200804,Outer Subway Station
1:36:42.089741,30,50,23197188,Outer Subway Station
1:39:26.686615,0,0,23203653,Streetcar Route
1:52:19.730335,10,10,23202727,Streetcar Route
2:05:26.007290,20,20,23201803,Streetcar Route
2:18:16.264480,30,50,23198584,Streetcar Route
2:31:09.271638,40,100,23194039,Streetcar Route
2:44:18.726291,50,150,23189395,Streetcar Route
2:57:40.065725,60,250,23181306,Streetcar Route
3:10:34.979810,70,350,23173026,Streetcar Route
3:23:21.916551,80,525,23158783,Streetcar Route
3:35:50.865332,90,775,23141450,Streetcar Route
3:38:22.304990,0,0,23203653,Bus Route
3:51:42.245723,10,10,23202626,Bus Route
4:05:19.275462,20,20,23202246,Bus Route
4:18:09.811849,30,50,23200505,Bus Route
4:31:05.680291,40,100,23197460,Bus Route
4:44:00.737492,50,150,23194940,Bus Route
4:57:15.331129,60,250,23189826,Bus Route
5:10:08.819744,70,350,23185342,Bus Route
5:23:11.648297,80,525,23177690,Bus Route
5:35:59.002063,90,775,23165919,Bus Route
5:48:52.178024,100,1025,23154241,Bus Route
6:01:42.818492,110,1525,23132495,Bus Route
6:14:02.905705,120,2025,23112634,Bus Route
6:34:30.803079,130,2525,23095671,Bus Route
7:23:45.624582,140,3025,23078759,Bus Route
8:09:39.345342,150,3525,23062363,Bus Route
8:50:22.653847,160,4525,23033417,Bus Route
9:24:22.590447,170,5525,23007545,Bus Route
9:39:57.188883,0,0,23203653,Frequent Bus Route
9:52:13.069921,10,10,23202148,Frequent Bus Route
10:04:32.518483,20,20,23200781,Frequent Bus Route
10:17:02.621948,30,50,23197550,Frequent Bus Route
10:29:42.501924,40,100,23192458,Frequent Bus Route
10:42:34.539774,50,150,23187658,Frequent Bus Route
10:55:34.500031,60,250,23178157,Frequent Bus Route
11:08:31.662698,70,350,23169131,Frequent Bus Route
11:21:25.044773,80,525,23153929,Frequent Bus Route
11:34:00.860048,90,775,23132058,Frequent Bus Route
11:46:35.162719,100,1025,23111820,Frequent Bus Route
11:59:27.445776,110,1525,23076258,Frequent Bus Route
12:19:59.656234,120,2025,23045026,Frequent Bus Route
12:42:49.785809,130,2525,23018054,Frequent Bus Route
