0:48:33.476685,0,0,23203653
1:04:52.993475,10,500,23177531
1:23:53.532007,20,1000,23152963
1:47:42.003536,30,1500,23127232
2:14:05.439743,40,2000,23101030
2:47:50.048825,50,2500,23076270
3:18:01.905595,60,3000,23050164
3:36:15.373369,70,3500,23025011
3:45:44.439173,80,4000,22999841
3:52:05.370983,90,4500,22975334
3:56:53.009429,100,5000,22949854
4:01:10.235542,110,5500,22924222
4:05:00.269387,120,6000,22899965
4:08:36.616831,130,6500,22875040
4:12:02.021354,140,7000,22849563
4:15:27.470887,150,7500,22824974
4:18:54.731737,160,8000,22799141
4:22:18.550484,170,8500,22773362
4:25:40.588418,180,9000,22747875
4:28:56.692311,190,9500,22723599
0:02:22.384763,0,0,23203653
0:15:47.438939,10,500,23178073
0:30:46.703606,20,1000,23153114
0:47:25.163637,30,1500,23128657
1:14:34.889257,40,2000,23103661
1:50:20.429670,50,2500,23077812
2:15:34.543382,60,3000,23052298
2:29:04.289998,70,3500,23026569
2:36:43.376987,80,4000,23000141
2:42:36.130602,90,4500,22974933
2:47:17.054066,100,5000,22950937
2:51:17.913632,110,5500,22924222
2:54:48.715749,120,6000,22898938
2:58:05.413515,130,6500,22874426
3:01:20.126564,140,7000,22848936
3:04:37.583345,150,7500,22823315
3:08:01.884947,160,8000,22797669
3:11:17.229462,170,8500,22772155
3:14:36.924769,180,9000,22747279
3:17:53.357481,190,9500,22722057
